Company Perm ID,Ticker,Company Name,Industry Name,Stakeholder Perm ID,Stakeholder Name,Issue Perm ID,Issue Name,Metric Perm ID,Metric Name,Datapoint ID,Datapoint Name,Description,Source,Geography,Value,Unit,Resource
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,24e4cf9b21a333e69bbc54df578f2713,Disclosure of Privacy Policy Changes,An assessment of whether the company directly discloses to users (e.g. via email) any changes to its privacy policy.,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,ffc6dae3c33fdb4b343c300822d2abe9,Institutional Oversight of Privacy Issues,An assessment of whether there is executive/board oversight over privacy and/or data security.,Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,cdf9771c6b384b4bd4d04985b6bc58ef,Only Necessary User Information Collected,An assessment of whether the company pledges to minimize the amount of data collected.,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,b0aded941457b1a74e6179292e994bc2,Privacy Policy Disclosure,An assessment of whether the company has a privacy policy.,Company filings and other public documents,U.S.,1,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,60b3a91fcc82c269ff2908e5b73acdf6,Privacy Policy in English,An assessment of whether the company's privacy policy is available in English.,Company filings and other public documents,U.S.,1,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,975039b2c30cdb80508e6d4a9e65dfcd,Privacy Policy in Other Languages,An assessment of whether the company's U.S. and/or Global privacy policy is available in a language other than English or Spanish.,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,e4901aea29c9021695b52e62a15f812c,Privacy Policy in Spanish,An assessment of whether the company's U.S. and/or Global privacy policy is available in Spanish.,Company filings and other public documents,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,46a82881c3ae726d5857f2516ad8ae14,Tracking of User Activity,"An assessment of whether the company explicitly states that it does not track users' behavior or complies with ""do not track"" requests. Companies receive a ""True"" if it does not track user behavior or does complies with ""do not track"" requests, and receive a ""False"" if evidence was not found.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,b3a7ca714dc7032e9ac33b4945f88f08,User Control Over Data Retention,"An assessment of whether the company gives users full control over their own data. Companies receive a ""True"" if it does and a ""False"" if evidence was not found. Credit is given for General Data Protection Regulation (GDPR) 2016/679 that applies to all users, and if users have the right to delete their own data (unless there is a legal requirement to preserve customer data).",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,6661a5248878237db94d055afdd14588,User Data Security Breaches,"An assessment of whether the company clearly discloses its process for notifying users whose data might be affected by a data breach. Companies receive a ""True"" if it does and a ""False"" if evidence was not found.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,bbd5caa445d58556f54ecaca1a902c78,User Data Security Oversight,"An assessment of whether the company clearly discloses that it has a security team that works on data privacy matters. Companies receive a ""True"" if it does and a ""False"" if evidence was not found. Companies are given credit for having a dedicated security email address that is publicly disclosed to customers.",Company filings and other public documents. The methodology was inspired by Ranking Digital Rights (https://rankingdigitalrights.org/). We collaborated on adapting their methodology to the needs of JUST Capital's rankings.,U.S.,0,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,666947ba2837ce266a34ab12aafaa843,Customer Privacy,3093da0ee61a2c41eadd728682730f1b,Privacy Policies,e328f657f4bb561db58a76d7a1fb6455,User Information Disclosure,An assessment of whether the company clearly discloses what specific user information it collects.,Company filings and other public documents,U.S.,1,truefalse,https://www.tjx.com/privacy
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,d6595c7a1018160778b620445d695ec0,Non-Harmful Products,12fcdeee2d70e6b282849ccea39b702f,Product Benefit Assessment,40c72efa9a1c9320371830e505fe32c6,Product Benefit Assessment,"An industry-specific assessment of products and services that are beneficial to health, environment, or society. The final score is an aggregate of public surveys, conducted by JUST Capital, which assess whether 58 different products and services contribute to product benefit or harm. Respondents assess each product on the following scale: extremely beneficial, moderately beneficial, slightly beneficial, neither beneficial nor harmful, slightly harmful, moderately harmful and extremely harmful. Companies are scored by multiplying of an estimate of the proportion of revenues a company derives from a product, by the sentiment the public shares for the given product. Final scores are bounded between -1 and +1. A score of -1 indicates a company derives 100% of its revenues from a product which the public views as extremely harmful, while a score of +1 indicates a company derives 100% of its revenues from a product the public views as extremely beneficial. Products include alcoholic beverages, airplanes, automobiles, caffeinated beverages, cell phones, children's toys, cleaning supplies, clothing, computers, consumer electronics, dietary supplements, e-cigarettes, electric vehicles, electrical power, energy efficient products, fast food, firearms, fitness equipment, food, for-profit prisons, fossil fuels, gambling casinos, home-sharing rentals, hotels, household appliances, insurance policies, investment products, loans, marijuana, medical devices, military weapons, news, nuclear power, online shopping, opioids, organic foods, organic household products, over-the-counter medicines, personal care products, prescription medicines, renewable energy, reusable and recycled products, ridesharing services, shipping, single-use paper products, social media, sugary beverages, the Internet, tobacco products, trains, vaccines, video games, and waste disposal.",JUST Capital,Global,0.66818,text,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,d6595c7a1018160778b620445d695ec0,Non-Harmful Products,18bce12365ffcfabea5f4a70f5d98d47,"Production, Distribution, or Logistical Support During COVID-19",9828aa86b388db9333b1fad51d6e2a7e,COVID-19 Distribution Efforts,An assessment of whether the company is modifying the way it is distributing goods/services to prioritize goods/services that are needed during COVID-19. ,"Company websites, company press-releases, company newsroom page, reputable news sources else",Global,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,d6595c7a1018160778b620445d695ec0,Non-Harmful Products,18bce12365ffcfabea5f4a70f5d98d47,"Production, Distribution, or Logistical Support During COVID-19",e66c926ff3a8de5312046d951035e4f4,COVID-19 Logistics Efforts,An assessment of whether the company is shifting operations to prioritize providing logistical support in the fight against COVID-19. ,"Company websites, company press-releases, company newsroom page, reputable news sources else",Global,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,f87b196ed3bb2e90cb0957120e99434a,Customers,d6595c7a1018160778b620445d695ec0,Non-Harmful Products,18bce12365ffcfabea5f4a70f5d98d47,"Production, Distribution, or Logistical Support During COVID-19",2af4c304e256e906b3b7aa92b41e61a8,COVID-19 Production Efforts,An assessment of whether the company is shifting operations to prioritize the production of goods/services necessary to support the fight against COVID-19. ,"Company websites, company press-releases, company newsroom page, reputable news sources else",Global,NULL,yesno,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,87d6ff273d55ca122e82247fd61d4cd9,Climate Change,0f31d731039c21d6e4df413e0ed64e56,Scope 1 Plus 2 Greenhouse Gas Emissions,59ac648a1b64a7618512d494b418bde3,Scope 1 Greenhouse Gas Emissions,The company's direct/scope 1 GHG/CO2 equivalent (CO2e) emissions.,Company filings and other public documents,Global,109302,NULL,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,87d6ff273d55ca122e82247fd61d4cd9,Climate Change,0f31d731039c21d6e4df413e0ed64e56,Scope 1 Plus 2 Greenhouse Gas Emissions,860f51090c1a882035c26d9b5a35baad,Scope 1 Plus 2 Greenhouse Gas Emissions,The company's direct/scope 1 plus indirect/scope 2 GHG/CO2 equivalent (CO2e) emissions.,Company filings and other public documents,Global,668284,NULL,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,87d6ff273d55ca122e82247fd61d4cd9,Climate Change,0f31d731039c21d6e4df413e0ed64e56,Scope 1 Plus 2 Greenhouse Gas Emissions,a8a1585f402f3d6a455bf11339fe50ec,Scope 2 Greenhouse Gas Emissions,The company's indirect/scope 2 GHG/CO2 equivalent (CO2e) emissions.,Company filings and other public documents,Global,558982,NULL,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,10481e130541a5a1f419db6ea20f3648,Pollution Reduction,033bbf5acc826b287f27753d0f06bec8,Air Pollution,270bf77e956cdcf12d096d40a24e3a81,NOX Emissions,The company's total nitrogen oxide emissions from its operations.,Company filings and other public documents,U.S.,NULL,NULL,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,10481e130541a5a1f419db6ea20f3648,Pollution Reduction,033bbf5acc826b287f27753d0f06bec8,Air Pollution,bde934602068e5e996bf91fd48a5ee48,Particulate Matter Emissions,The company's total particulate matter emissions from its operations.,Company filings and other public documents,U.S.,NULL,NULL,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,10481e130541a5a1f419db6ea20f3648,Pollution Reduction,033bbf5acc826b287f27753d0f06bec8,Air Pollution,b5ef57a56079e4b6c5260dd8a6eb6a21,SO2 Emissions,The company's total sulfur oxide emissions from its operations.,Company filings and other public documents,U.S.,NULL,NULL,NULL
edb4dbdb3733d5e3e9eda6d75,TJX,"The TJX Companies, Inc.",Retail,3c59f75b642202423390cb724fd1126d,Environment,10481e130541a5a1f419db6ea20f3648,Pollution Reduction,8f70f13ef6a527ddc9f7b06c05c7bdf5,Resource Use,a60c611d6ab1bb4d8a92e6b50e859be9,Recycled Solid Waste,The percentage of recycled solid waste of the company.,Company filings and other public documents,Global,NULL,NULL,https://www.tjx.com/docs/default-source/corporate-responsibility/tjx-2019-global-corporate-responsibility-report.pdf
